PLAYER,TEAM,DATE,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
"<a ng-href=""/player/201942"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201942"">DeMar DeRozan",TOR,10/25/2017,"<a ng-href=""/game/0021700063"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700063"">TOR @ GSW",L,38,24,9,18,50.0,0,0,-,6,7,85.7,1,2,3,6,6,0,3,0,-8
"<a ng-href=""/player/201942"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201942"">DeMar DeRozan",TOR,11/01/2017,"<a ng-href=""/game/0021700114"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700114"">TOR @ DEN",L,26,10,4,10,40.0,0,1,0.0,2,3,66.7,0,1,1,2,0,0,2,1,-16
"<a ng-href=""/player/201942"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201942"">DeMar DeRozan",TOR,11/12/2017,"<a ng-href=""/game/0021700188"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700188"">TOR @ BOS",L,35,24,8,22,36.4,1,4,25.0,7,8,87.5,2,1,3,4,0,1,3,1,-3
"<a ng-href=""/player/201942"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201942"">DeMar DeRozan",TOR,11/25/2017,"<a ng-href=""/game/0021700280"" title=""View Box Score"" href=""https://stats.nba.com/game/0021700280"">TOR @ ATL",W,28,2,1,5,20.0,0,1,0.0,0,0,-,0,2,2,8,1,0,3,2,20
PLAYER
"<a ng-href=""/player/201942"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201942"">DeMar DeRozan"
"<a ng-href=""/player/201942"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201942"">DeMar DeRozan"
"<a ng-href=""/player/201942"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201942"">DeMar DeRozan"
"<a ng-href=""/player/201942"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201942"">DeMar DeRozan"
"<a ng-href=""/player/201942"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201942"">DeMar DeRozan"
"<a ng-href=""/player/201942"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201942"">DeMar DeRozan"
"<a ng-href=""/player/201942"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201942"">DeMar DeRozan"
"<a ng-href=""/player/201942"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201942"">DeMar DeRozan"
"<a ng-href=""/player/201942"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201942"">DeMar DeRozan"
"<a ng-href=""/player/201942"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201942"">DeMar DeRozan"
"<a ng-href=""/player/201942"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201942"">DeMar DeRozan"
"<a ng-href=""/player/201942"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201942"">DeMar DeRozan"
"<a ng-href=""/player/201942"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201942"">DeMar DeRozan"
"<a ng-href=""/player/201942"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201942"">DeMar DeRozan"
"<a ng-href=""/player/201942"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201942"">DeMar DeRozan"
"<a ng-href=""/player/201942"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201942"">DeMar DeRozan"
"<a ng-href=""/player/201942"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201942"">DeMar DeRozan"
"<a ng-href=""/player/201942"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201942"">DeMar DeRozan"
"<a ng-href=""/player/201942"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201942"">DeMar DeRozan"
"<a ng-href=""/player/201942"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201942"">DeMar DeRozan"
"<a ng-href=""/player/201942"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201942"">DeMar DeRozan"
"<a ng-href=""/player/201942"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201942"">DeMar DeRozan"
"<a ng-href=""/player/201942"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201942"">DeMar DeRozan"
"<a ng-href=""/player/201942"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201942"">DeMar DeRozan"
"<a ng-href=""/player/201942"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201942"">DeMar DeRozan"
"<a ng-href=""/player/201942"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201942"">DeMar DeRozan"
"<a ng-href=""/player/201942"" title=""View Stats Profile"" href=""https://stats.nba.com/player/201942"">DeMar DeRozan"
